id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,testStation,lastCommunicationTime
427,Bus Slip & State St,15,47,40.701907,-74.013942,In Service,1,32,Bus Slip & State St,False,2016-01-22 16:29:49
428,E 3 St & 1 Ave,18,31,40.72467721,-73.98783413,In Service,1,11,E 3 St & 1 Ave,False,2016-01-22 16:32:27
430,York St & Jay St,2,27,40.7014851,-73.98656928,In Service,1,23,York St & Jay St,False,2016-01-22 16:30:34
432,E 7 St & Avenue A,30,31,40.72621788,-73.98379855,In Service,1,1,E 7 St & Avenue A,False,2016-01-22 16:32:43
433,E 13 St & Avenue A,39,39,40.72955361,-73.98057249,In Service,1,0,E 13 St & Avenue A,False,2016-01-22 16:32:11
434,9 Ave & W 18 St,21,27,40.74317449,-74.00366443,In Service,1,6,9 Ave & W 18 St,False,2016-01-22 16:30:56
435,W 21 St & 6 Ave,10,47,40.74173969,-73.99415556,In Service,1,34,W 21 St & 6 Ave,False,2016-01-22 16:31:28
436,Hancock St & Bedford Ave,19,27,40.68216564,-73.95399026,In Service,1,8,Hancock St & Bedford Ave,False,2016-01-22 16:28:54
437,Macon St & Nostrand Ave,16,24,40.6809833854,-73.9500479759,In Service,1,8,Macon St & Nostrand Ave,False,2016-01-22 16:29:52
438,St Marks Pl & 1 Ave,25,27,40.72779126,-73.98564945,In Service,1,1,St Marks Pl & 1 Ave,False,2016-01-22 16:31:27
439,E 4 St & 2 Ave,31,39,40.7262807,-73.98978041,In Service,1,6,E 4 St & 2 Ave,False,2016-01-22 16:29:28
440,E 45 St & 3 Ave,26,32,40.75255434,-73.97282625,In Service,1,6,E 45 St & 3 Ave,False,2016-01-22 16:29:22
441,E 52 St & 2 Ave,29,35,40.756014,-73.967416,In Service,1,5,E 52 St & 2 Ave,False,2016-01-22 16:32:45
442,W 27 St & 7 Ave,24,51,40.746647,-73.993915,In Service,1,24,W 27 St & 7 Ave,False,2016-01-22 16:31:15
443,Bedford Ave & S 9 St,21,23,40.70853074,-73.96408963,In Service,1,2,Bedford Ave & S 9 St,False,2016-01-22 16:29:32
444,Broadway & W 24 St,5,52,40.7423543,-73.98915076,In Service,1,43,Broadway & W 24 St,False,2016-01-22 16:32:07
445,E 10 St & Avenue A,21,42,40.72740794,-73.98142006,In Service,1,21,E 10 St & Avenue A,False,2016-01-22 16:29:39
446,W 24 St & 7 Ave,22,39,40.74487634,-73.99529885,In Service,1,12,W 24 St & 7 Ave,False,2016-01-22 16:30:01
447,8 Ave & W 52 St,20,31,40.76370739,-73.9851615,In Service,1,6,8 Ave & W 52 St,False,2016-01-22 16:28:56
448,W 37 St & 10 Ave,28,31,40.75660359,-73.9979009,In Service,1,1,W 37 St & 10 Ave,False,2016-01-22 16:31:25
449,W 52 St & 9 Ave,29,31,40.76461837,-73.98789473,In Service,1,1,W 52 St & 9 Ave,False,2016-01-22 16:29:29
450,W 49 St & 8 Ave,53,59,40.76227205,-73.98788205,In Service,1,6,W 49 St & 8 Ave,False,2016-01-22 16:32:18
453,W 22 St & 8 Ave,26,39,40.74475148,-73.99915362,In Service,1,13,W 22 St & 8 Ave,False,2016-01-22 16:32:37
454,E 51 St & 1 Ave,33,35,40.75455731,-73.96592976,In Service,1,2,E 51 St & 1 Ave,False,2016-01-22 16:32:47
455,1 Ave & E 44 St,0,39,40.75001986,-73.96905301,Not In Service,1,0,1 Ave & E 44 St,False,2016-01-22 16:32:26
456,E 53 St & Madison Ave,20,35,40.7597108,-73.97402311,In Service,1,14,E 53 St & Madison Ave,False,2016-01-22 16:31:01
457,Broadway & W 58 St,16,39,40.76695317,-73.98169333,In Service,1,21,Broadway & W 58 St,False,2016-01-22 16:31:48
458,11 Ave & W 27 St,8,31,40.751396,-74.005226,In Service,1,23,11 Ave & W 27 St,False,2016-01-22 16:30:39
459,W 20 St & 11 Ave,22,49,40.746745,-74.007756,In Service,1,25,W 20 St & 11 Ave,False,2016-01-22 16:32:22
460,S 4 St & Wythe Ave,5,23,40.71285887,-73.96590294,In Service,1,18,S 4 St & Wythe Ave,False,2016-01-22 16:30:06
461,E 20 St & 2 Ave,37,39,40.73587678,-73.98205027,In Service,1,2,E 20 St & 2 Ave,False,2016-01-22 16:30:23
462,W 22 St & 10 Ave,34,47,40.74691959,-74.00451887,In Service,1,13,W 22 St & 10 Ave,False,2016-01-22 16:32:21
463,9 Ave & W 16 St,8,25,40.74206539,-74.00443172,In Service,1,16,9 Ave & W 16 St,False,2016-01-22 16:31:36
465,Broadway & W 41 St,36,39,40.75513557,-73.98658032,In Service,1,1,Broadway & W 41 St,False,2016-01-22 16:32:12
466,W 25 St & 6 Ave,21,35,40.74395411,-73.99144871,In Service,1,14,W 25 St & 6 Ave,False,2016-01-22 16:31:10
467,Dean St & 4 Ave,11,34,40.68312489,-73.97895137,In Service,1,23,Dean St & 4 Ave,False,2016-01-22 16:29:47
468,Broadway & W 55 St,57,59,40.7652654,-73.98192338,In Service,1,0,Broadway & W 55 St,False,2016-01-22 16:29:57
469,Broadway & W 53 St,56,57,40.76344058,-73.98268129,In Service,1,0,Broadway & W 53 St,False,2016-01-22 16:30:07
470,W 20 St & 8 Ave,29,37,40.74345335,-74.00004031,In Service,1,8,W 20 St & 8 Ave,False,2016-01-22 16:30:37
471,Grand St & Havemeyer St,7,31,40.71286844,-73.95698119,In Service,1,24,Grand St & Havemeyer St,False,2016-01-22 16:29:02
472,E 32 St & Park Ave,40,41,40.7457121,-73.98194829,In Service,1,0,E 32 St & Park Ave,False,2016-01-22 16:29:18
473,Rivington St & Chrystie St,33,38,40.72110063,-73.9919254,In Service,1,4,Rivington St & Chrystie St,False,2016-01-22 16:32:11
474,5 Ave & E 29 St,24,47,40.7451677,-73.98683077,In Service,1,23,5 Ave & E 29 St,False,2016-01-22 16:31:42
475,E 16 St & Irving Pl,21,37,40.73524276,-73.98758561,In Service,1,16,E 16 St & Irving Pl,False,2016-01-22 16:30:28
476,E 31 St & 3 Ave,46,47,40.74394314,-73.97966069,In Service,1,1,E 31 St & 3 Ave,False,2016-01-22 16:29:26
477,W 41 St & 8 Ave,14,59,40.75640548,-73.9900262,In Service,1,42,W 41 St & 8 Ave,False,2016-01-22 16:32:40
478,11 Ave & W 41 St,28,31,40.76030096,-73.99884222,In Service,1,3,11 Ave & W 41 St,False,2016-01-22 16:31:27
479,9 Ave & W 45 St,18,31,40.76019252,-73.9912551,In Service,1,11,9 Ave & W 45 St,False,2016-01-22 16:29:40
480,W 53 St & 10 Ave,26,27,40.76669671,-73.99061728,In Service,1,0,W 53 St & 10 Ave,False,2016-01-22 16:31:40
481,S 3 St & Bedford Ave,14,25,40.71260486,-73.96264403,In Service,1,11,S 3 St & Bedford Ave,False,2016-01-22 16:29:39
482,W 15 St & 7 Ave,36,39,40.73935542,-73.99931783,In Service,1,3,W 15 St & 7 Ave,False,2016-01-22 16:32:05
483,E 12 St & 3 Ave,31,35,40.73223272,-73.98889957,In Service,1,3,E 12 St & 3 Ave,False,2016-01-22 16:32:29
484,W 44 St & 5 Ave,32,44,40.75500254,-73.98014437,In Service,1,11,W 44 St & 5 Ave,False,2016-01-22 16:32:33
485,W 37 St & 5 Ave,35,39,40.75038009,-73.98338988,In Service,1,1,W 37 St & 5 Ave,False,2016-01-22 16:30:09
486,Broadway & W 29 St,33,39,40.7462009,-73.98855723,In Service,1,4,Broadway & W 29 St,False,2016-01-22 16:31:31
487,E 20 St & FDR Drive,28,36,40.73314259,-73.97573881,In Service,1,8,E 20 St & FDR Drive,False,2016-01-22 16:32:05
488,W 39 St & 9 Ave,25,41,40.75645824,-73.99372222,In Service,1,14,W 39 St & 9 Ave,False,2016-01-22 16:30:15
489,10 Ave & W 28 St,34,37,40.75066386,-74.00176802,In Service,1,3,10 Ave & W 28 St,False,2016-01-22 16:30:30
490,8 Ave & W 33 St,19,59,40.751551,-73.993934,In Service,1,36,8 Ave & W 33 St,False,2016-01-22 16:32:20
491,E 24 St & Park Ave S,32,53,40.74096374,-73.98602213,In Service,1,19,E 24 St & Park Ave S,False,2016-01-22 16:30:13
492,W 33 St & 7 Ave,0,49,40.75019995,-73.99093085,In Service,1,46,W 33 St & 7 Ave,False,2016-01-22 16:29:49
493,W 45 St & 6 Ave,12,34,40.7568001,-73.98291153,In Service,1,16,W 45 St & 6 Ave,False,2016-01-22 16:32:23
494,W 26 St & 8 Ave,23,35,40.74734825,-73.99723551,In Service,1,12,W 26 St & 8 Ave,False,2016-01-22 16:31:30
495,W 47 St & 10 Ave,23,25,40.76269882,-73.99301222,In Service,1,2,W 47 St & 10 Ave,False,2016-01-22 16:30:05
496,E 16 St & 5 Ave,24,47,40.73726186,-73.99238967,In Service,1,21,E 16 St & 5 Ave,False,2016-01-22 16:29:08
497,E 17 St & Broadway,59,59,40.73704984,-73.99009296,In Service,1,0,E 17 St & Broadway,False,2016-01-22 16:31:02
498,Broadway & W 32 St,30,30,40.74854862,-73.98808416,In Service,1,0,Broadway & W 32 St,False,2016-01-22 16:32:08
499,Broadway & W 60 St,24,36,40.76915505,-73.98191841,In Service,1,12,Broadway & W 60 St,False,2016-01-22 16:31:09
500,Broadway & W 51 St,52,52,40.76228826,-73.98336183,In Service,1,0,Broadway & W 51 St,False,2016-01-22 16:31:25
501,FDR Drive & E 35 St,17,43,40.744219,-73.97121214,In Service,1,26,FDR Drive & E 35 St,False,2016-01-22 16:31:20
502,Henry St & Grand St,29,30,40.714215,-73.981346,In Service,1,1,Henry St & Grand St,False,2016-01-22 16:30:10
503,E 20 St & Park Ave,2,29,40.73827428,-73.98751968,In Service,1,27,E 20 St & Park Ave,False,2016-01-22 16:30:25
504,1 Ave & E 15 St,42,45,40.73221853,-73.98165557,In Service,1,3,1 Ave & E 15 St,False,2016-01-22 16:29:26
505,6 Ave & W 33 St,28,36,40.74901271,-73.98848395,In Service,1,6,6 Ave & W 33 St,False,2016-01-22 16:30:48
507,E 25 St & 2 Ave,47,47,40.73912601,-73.97973776,In Service,1,0,E 25 St & 2 Ave,False,2016-01-22 16:31:22
508,W 46 St & 11 Ave,13,24,40.76341379,-73.99667444,In Service,1,11,W 46 St & 11 Ave,False,2016-01-22 16:32:09
509,9 Ave & W 22 St,2,36,40.7454973,-74.00197139,In Service,1,34,9 Ave & W 22 St,False,2016-01-22 16:32:25
510,W 51 St & 6 Ave,16,51,40.7606597,-73.98042047,In Service,1,31,W 51 St & 6 Ave,False,2016-01-22 16:32:44
511,E 14 St & Avenue B,28,33,40.72938685,-73.97772429,In Service,1,4,E 14 St & Avenue B,False,2016-01-22 16:32:21
512,W 29 St & 9 Ave,18,27,40.7500727,-73.99839279,In Service,1,8,W 29 St & 9 Ave,False,2016-01-22 16:32:34
513,W 56 St & 10 Ave,27,27,40.768254,-73.988639,In Service,1,0,W 56 St & 10 Ave,False,2016-01-22 16:28:52
514,12 Ave & W 40 St,32,53,40.76087502,-74.00277668,In Service,1,14,12 Ave & W 40 St,False,2016-01-22 16:29:58
515,W 43 St & 10 Ave,24,35,40.76009437,-73.99461843,In Service,1,10,W 43 St & 10 Ave,False,2016-01-22 16:32:30
516,E 47 St & 1 Ave,29,31,40.75206862,-73.96784384,In Service,1,2,E 47 St & 1 Ave,False,2016-01-22 16:32:26
517,Pershing Square South,57,59,40.751581,-73.97791,In Service,1,1,Pershing Square South,False,2016-01-22 16:31:58
518,E 39 St & 2 Ave,34,39,40.74780373,-73.9734419,In Service,1,4,E 39 St & 2 Ave,False,2016-01-22 16:32:44
519,Pershing Square North,32,61,40.751873,-73.977706,In Service,1,23,Pershing Square North,False,2016-01-22 16:32:34
520,W 52 St & 5 Ave,15,39,40.75992262,-73.97648516,In Service,1,24,W 52 St & 5 Ave,False,2016-01-22 16:31:13
521,8 Ave & W 31 St,1,39,40.75096734871598,-73.99444207549095,In Service,1,35,8 Ave & W 31 St,False,2016-01-22 16:31:19
522,E 51 St & Lexington Ave,28,51,40.75714758,-73.97207836,In Service,1,23,E 51 St & Lexington Ave,False,2016-01-22 16:30:41
523,W 38 St & 8 Ave,36,51,40.75466591,-73.99138152,In Service,1,13,W 38 St & 8 Ave,False,2016-01-22 16:32:40
524,W 43 St & 6 Ave,35,57,40.75527307,-73.98316936,In Service,1,19,W 43 St & 6 Ave,False,2016-01-22 16:30:54
525,W 34 St & 11 Ave,30,39,40.75594159,-74.0021163,In Service,1,9,W 34 St & 11 Ave,False,2016-01-22 16:30:39
526,E 33 St & 5 Ave,34,39,40.74765947,-73.98490707,In Service,1,1,E 33 St & 5 Ave,False,2016-01-22 16:32:45
527,E 33 St & 2 Ave,57,59,40.744023,-73.976056,In Service,1,2,E 33 St & 2 Ave,False,2016-01-22 16:32:42
528,2 Ave & E 31 St,30,39,40.74290902,-73.97706058,In Service,1,6,2 Ave & E 31 St,False,2016-01-22 16:32:48
529,W 42 St & 8 Ave,8,41,40.7575699,-73.99098507,In Service,1,31,W 42 St & 8 Ave,False,2016-01-22 16:32:35
530,11 Ave & W 59 St,33,36,40.771522,-73.990541,In Service,1,3,11 Ave & W 59 St,False,2016-01-22 16:32:18
531,Forsyth St & Broome St,37,39,40.71893904,-73.99266288,In Service,1,2,Forsyth St & Broome St,False,2016-01-22 16:32:12
532,S 5 Pl & S 4 St,31,43,40.710451,-73.960876,In Service,1,12,S 5 Pl & S 4 St,False,2016-01-22 16:31:37
533,Broadway & W 39 St,39,50,40.75299641,-73.98721619,In Service,1,11,Broadway & W 39 St,False,2016-01-22 16:32:26
534,Water - Whitehall Plaza,4,31,40.70255065,-74.0127234,In Service,1,24,Water - Whitehall Plaza,False,2016-01-22 16:29:42
536,1 Ave & E 30 St,25,29,40.74144387,-73.97536082,In Service,1,2,1 Ave & E 30 St,False,2016-01-22 16:29:01
537,Lexington Ave & E 24 St,31,39,40.74025878,-73.98409214,In Service,1,8,Lexington Ave & E 24 St,False,2016-01-22 16:31:44
539,Metropolitan Ave & Bedford Ave,20,31,40.71534825,-73.96024116,In Service,1,11,Metropolitan Ave & Bedford Ave,False,2016-01-22 16:31:59
540,Lexington Ave & E 29 St,25,30,40.74311555376486,-73.98215353488922,In Service,1,2,Lexington Ave & E 29 St,False,2016-01-22 16:32:46
545,E 23 St & 1 Ave,21,27,40.736502,-73.97809472,In Service,1,4,E 23 St & 1 Ave,False,2016-01-22 16:28:54
546,E 30 St & Park Ave S,24,38,40.74444921,-73.98303529,In Service,1,14,E 30 St & Park Ave S,False,2016-01-22 16:32:21
2000,Front St & Washington St,15,30,40.70255088,-73.98940236,In Service,1,15,Front St & Washington St,False,2016-01-22 16:28:52
2001,Sands St & Navy St,8,15,40.699773,-73.979927,In Service,1,7,Sands St & Navy St,False,2016-01-22 16:30:53
2002,Wythe Ave & Metropolitan Ave,19,27,40.716887,-73.963198,In Service,1,8,Wythe Ave & Metropolitan Ave,False,2016-01-22 16:30:37
2003,1 Ave & E 18 St,31,39,40.733812191966315,-73.98054420948029,In Service,1,7,1 Ave & E 18 St,False,2016-01-22 16:32:45
2004,6 Ave & Broome St,10,36,40.724399,-74.004704,In Service,1,26,6 Ave & Broome St,False,2016-01-22 16:30:23
2005,Railroad Ave & Kay Ave,6,12,40.70531194,-73.97100056,In Service,1,6,Railroad Ave & Kay Ave,False,2016-01-22 16:32:37
2006,Central Park S & 6 Ave,29,49,40.76590936,-73.97634151,In Service,1,19,Central Park S & 6 Ave,False,2016-01-22 16:32:21
2008,Little West St & 1 Pl,11,24,40.70569254,-74.01677685,In Service,1,13,Little West St & 1 Pl,False,2016-01-22 16:28:55
2009,Catherine St & Monroe St,34,35,40.71117444,-73.99682619,In Service,1,0,Catherine St & Monroe St,False,2016-01-22 16:30:49
2010,Grand St & Greene St,39,39,40.72165481,-74.00234737,In Service,1,0,Grand St & Greene St,False,2016-01-22 16:32:11
2012,E 27 St & 1 Ave,21,36,40.739445,-73.976806,In Service,1,14,E 27 St & 1 Ave,False,2016-01-22 16:29:31
2017,E 43 St & 2 Ave,39,39,40.75022392,-73.97121414,In Service,1,0,E 43 St & 2 Ave,False,2016-01-22 16:32:44
2021,W 45 St & 8 Ave,43,43,40.75929124,-73.98859651,In Service,1,0,W 45 St & 8 Ave,False,2016-01-22 16:29:56
2022,E 60 St & York Ave,31,33,40.759107,-73.959223,In Service,1,1,E 60 St & York Ave,False,2016-01-22 16:30:04
2023,E 55 St & Lexington Ave,26,36,40.75968085,-73.97031366,In Service,1,10,E 55 St & Lexington Ave,False,2016-01-22 16:31:30
3002,South End Ave & Liberty St,18,25,40.711512,-74.015756,In Service,1,7,South End Ave & Liberty St,False,2016-01-22 16:31:39
3041,Kingston Ave & Herkimer St,21,24,40.67890679,-73.94142771,In Service,1,2,Kingston Ave & Herkimer St,False,2016-01-22 16:29:09
3042,Fulton St & Utica Ave,2,19,40.6794268,-73.9298911,In Service,1,16,Fulton St & Utica Ave,False,2016-01-22 16:28:53
3043,Lewis Ave & Decatur St,13,19,40.6814598,-73.934903,In Service,1,6,Lewis Ave & Decatur St,False,2016-01-22 16:29:33
3044,Albany Ave & Fulton St,24,27,40.6800105,-73.938475,In Service,1,3,Albany Ave & Fulton St,False,2016-01-22 16:32:22
3046,Marcus Garvey Blvd & Macon St,11,19,40.682601,-73.938037,In Service,1,8,Marcus Garvey Blvd & Macon St,False,2016-01-22 16:31:26
3047,Halsey St & Tompkins Ave,20,21,40.6823687,-73.944118,In Service,1,0,Halsey St & Tompkins Ave,False,2016-01-22 16:31:14
3048,Putnam Ave & Nostrand Ave,12,19,40.68402,-73.94977,In Service,1,7,Putnam Ave & Nostrand Ave,False,2016-01-22 16:29:48
3049,Cambridge Pl & Gates Ave,18,18,40.68488,-73.96304,In Service,1,0,Cambridge Pl & Gates Ave,False,2016-01-22 16:30:54
3050,Putnam Ave & Throop Ave,20,21,40.6851532,-73.94111,In Service,1,1,Putnam Ave & Throop Ave,False,2016-01-22 16:32:48
3052,Lewis Ave & Madison St,15,23,40.686312,-73.935775,In Service,1,8,Lewis Ave & Madison St,False,2016-01-22 16:30:15
3053,Marcy Ave & Lafayette Ave,14,23,40.6900815,-73.947915,In Service,1,8,Marcy Ave & Lafayette Ave,False,2016-01-22 16:29:02
3054,Greene Ave & Throop Ave,17,19,40.6894932,-73.942061,In Service,1,2,Greene Ave & Throop Ave,False,2016-01-22 16:32:33
3055,Greene Ave & Nostrand Ave,22,23,40.6883337,-73.950916,In Service,1,1,Greene Ave & Nostrand Ave,False,2016-01-22 16:31:26
3056,Kosciuszko St & Nostrand Ave,18,23,40.69072549,-73.95133465,In Service,1,5,Kosciuszko St & Nostrand Ave,False,2016-01-22 16:29:57
3057,Kosciuszko St & Tompkins Ave,16,18,40.69128258,-73.9452416,In Service,1,2,Kosciuszko St & Tompkins Ave,False,2016-01-22 16:29:03
3058,Lewis Ave & Kosciuszko St,19,24,40.69237074,-73.93705428,In Service,1,5,Lewis Ave & Kosciuszko St,False,2016-01-22 16:30:25
3059,Pulaski St & Marcus Garvey Blvd,17,19,40.6933982,-73.939877,In Service,1,2,Pulaski St & Marcus Garvey Blvd,False,2016-01-22 16:29:45
3060,Willoughby Ave & Tompkins Ave,19,19,40.69425403,-73.94626915,In Service,1,0,Willoughby Ave & Tompkins Ave,False,2016-01-22 16:29:27
3061,Throop Ave & Myrtle Ave,19,21,40.69622937,-73.94371094,In Service,1,2,Throop Ave & Myrtle Ave,False,2016-01-22 16:31:51
3062,Myrtle Ave & Marcy Ave,20,23,40.69539817,-73.94954908,In Service,1,3,Myrtle Ave & Marcy Ave,False,2016-01-22 16:29:15
3063,Nostrand Ave & Myrtle Ave,11,20,40.69527008,-73.95238108,In Service,1,9,Nostrand Ave & Myrtle Ave,False,2016-01-22 16:32:30
3064,Myrtle Ave & Lewis Ave,17,23,40.69681963,-73.93756926,In Service,1,6,Myrtle Ave & Lewis Ave,False,2016-01-22 16:30:45
3065,Union Ave & Wallabout St,26,27,40.70029511,-73.95032283,In Service,1,1,Union Ave & Wallabout St,False,2016-01-22 16:30:38
3066,Tompkins Ave & Hopkins St,14,19,40.69957608,-73.94708417,In Service,1,4,Tompkins Ave & Hopkins St,False,2016-01-22 16:30:43
3067,Broadway & Whipple St,5,27,40.7016657,-73.9437303,In Service,1,21,Broadway & Whipple St,False,2016-01-22 16:31:11
3068,Humboldt St & Varet St,9,24,40.7031724,-73.940636,In Service,1,15,Humboldt St & Varet St,False,2016-01-22 16:31:53
3069,Lorimer St & Broadway,9,25,40.70411791,-73.94818595,In Service,1,14,Lorimer St & Broadway,False,2016-01-22 16:29:24
3070,McKibbin St & Manhattan Ave,23,23,40.70510918,-73.94407279,In Service,1,0,McKibbin St & Manhattan Ave,False,2016-01-22 16:30:20
3071,Boerum St & Broadway,13,19,40.70538077,-73.94976519,In Service,1,6,Boerum St & Broadway,False,2016-01-22 16:28:52
3072,Leonard St & Boerum St,8,24,40.70583339,-73.94644578,In Service,1,16,Leonard St & Boerum St,False,2016-01-22 16:28:57
3073,Division Ave & Hooper St,27,27,40.70691254,-73.95441667,In Service,1,0,Division Ave & Hooper St,False,2016-01-22 16:29:09
3074,Montrose Ave & Bushwick Ave,6,31,40.70767788,-73.94016171,In Service,1,24,Montrose Ave & Bushwick Ave,False,2016-01-22 16:32:13
3075,Division Ave & Marcy Ave,28,33,40.70708701,-73.95796783,In Service,1,5,Division Ave & Marcy Ave,False,2016-01-22 16:31:12
3076,Scholes St & Manhattan Ave,23,24,40.70870368,-73.9448625,In Service,1,1,Scholes St & Manhattan Ave,False,2016-01-22 16:31:18
3077,Stagg St & Union Ave,33,33,40.70877084,-73.95095259,In Service,1,0,Stagg St & Union Ave,False,2016-01-22 16:29:54
3078,Broadway & Roebling St,14,27,40.70925562,-73.95982218,In Service,1,12,Broadway & Roebling St,False,2016-01-22 16:32:16
3079,Leonard St & Grand St,7,24,40.71103537,-73.94714303,In Service,1,16,Leonard St & Grand St,False,2016-01-22 16:32:46
3080,S 4 St & Rodney St,18,21,40.70934,-73.95608,In Service,1,3,S 4 St & Rodney St,False,2016-01-22 16:28:57
3081,Graham Ave & Grand St,23,23,40.711863,-73.944024,In Service,1,0,Graham Ave & Grand St,False,2016-01-22 16:31:20
3082,Hope St & Union Ave,25,25,40.71167351,-73.95141312,In Service,1,0,Hope St & Union Ave,False,2016-01-22 16:31:29
3083,Bushwick Ave & Powers St,22,30,40.71247661,-73.94100005,In Service,1,8,Bushwick Ave & Powers St,False,2016-01-22 16:32:46
3084,Devoe St & Leonard St,9,19,40.71348658,-73.94792458,In Service,1,10,Devoe St & Leonard St,False,2016-01-22 16:30:26
3085,Roebling St & N 4 St,10,25,40.71469,-73.95739,In Service,1,15,Roebling St & N 4 St,False,2016-01-22 16:29:50
3086,Graham Ave & Conselyea St,6,25,40.715143,-73.944507,In Service,1,19,Graham Ave & Conselyea St,False,2016-01-22 16:30:25
3087,Metropolitan Ave & Meeker Ave,0,36,40.71413311,-73.95234386,In Service,1,34,Metropolitan Ave & Meeker Ave,False,2016-01-22 16:30:31
3088,Union Ave & Jackson St,14,22,40.7160751,-73.952029,In Service,1,8,Union Ave & Jackson St,False,2016-01-22 16:29:59
3089,Leonard St & Meeker Ave,16,21,40.717318403855785,-73.94820213317871,In Service,1,5,Leonard St & Meeker Ave,False,2016-01-22 16:30:48
3090,N 8 St & Driggs Ave,0,31,40.71774592,-73.95600096,In Service,1,31,N 8 St & Driggs Ave,False,2016-01-22 16:30:49
3091,Frost St & Meeker St,27,31,40.71764,-73.94882,In Service,1,4,Frost St & Meeker St,False,2016-01-22 16:29:26
3092,Berry St & N 8 St,19,27,40.7190095,-73.95852515,In Service,1,8,Berry St & N 8 St,False,2016-01-22 16:30:28
3093,N 6 St & Bedford Ave,9,28,40.71745169,-73.95850939,In Service,1,19,N 6 St & Bedford Ave,False,2016-01-22 16:31:19
3094,Graham Ave & Withers St,18,18,40.7169811,-73.94485918,In Service,1,0,Graham Ave & Withers St,False,2016-01-22 16:31:50
3095,Graham Ave & Herbert St,23,23,40.71929301,-73.94500379,In Service,1,0,Graham Ave & Herbert St,False,2016-01-22 16:29:47
3096,Union Ave & N 12 St,30,39,40.71924,-73.95242,In Service,1,9,Union Ave & N 12 St,False,2016-01-22 16:29:15
3097,N Henry St & Richardson St,18,19,40.71921585,-73.9424469,In Service,1,1,N Henry St & Richardson St,False,2016-01-22 16:29:24
3098,Leonard St & Bayard St,38,43,40.71928,-73.94861,In Service,1,4,Leonard St & Bayard St,False,2016-01-22 16:31:23
3099,Leonard St & Manhattan Ave,13,19,40.72152240339303,-73.94898265600203,In Service,1,6,Leonard St & Manhattan Ave,False,2016-01-22 16:29:37
3100,Nassau Ave & Newell St,0,0,40.724812564400175,-73.94752621650696,Not In Service,3,0,Nassau Ave & Newell St,False,1969-12-31 19:00:00
3101,N 12 St & Bedford Ave,16,27,40.72079821,-73.95484712,In Service,1,11,N 12 St & Bedford Ave,False,2016-01-22 16:29:41
3102,Driggs Ave & Lorimer St,23,27,40.72179134,-73.9504154,In Service,1,4,Driggs Ave & Lorimer St,False,2016-01-22 16:32:35
3103,N 11 St & Wythe Ave,21,27,40.72153267,-73.95782357,In Service,1,6,N 11 St & Wythe Ave,False,2016-01-22 16:31:35
3104,Kent Ave & N 7 St,25,47,40.72057658,-73.96150225,In Service,1,22,Kent Ave & N 7 St,False,2016-01-22 16:32:28
3105,N 15 St & Wythe Ave,21,24,40.724055,-73.955736,In Service,1,3,N 15 St & Wythe Ave,False,2016-01-22 16:31:39
3106,Driggs Ave & N Henry St,19,19,40.72325,-73.94308,In Service,1,0,Driggs Ave & N Henry St,False,2016-01-22 16:31:47
3107,Bedford Ave & Nassau Ave,23,39,40.72311651,-73.95212324,In Service,1,15,Bedford Ave & Nassau Ave,False,2016-01-22 16:31:21
3108,Nassau Ave & Russell St,21,24,40.72557,-73.94434,In Service,1,2,Nassau Ave & Russell St,False,2016-01-22 16:32:37
3109,Banker St & Meserole Ave,24,31,40.72606,-73.95621,In Service,1,5,Banker St & Meserole Ave,False,2016-01-22 16:31:31
3110,Meserole Ave & Manhattan Ave,27,27,40.72708584,-73.95299117,In Service,1,0,Meserole Ave & Manhattan Ave,False,2016-01-22 16:29:28
3111,Norman Ave & Leonard St,22,25,40.7258483,-73.95064893,In Service,1,3,Norman Ave & Leonard St,False,2016-01-22 16:32:38
3112,Milton St & Franklin St,2,33,40.72906,-73.95779,In Service,1,31,Milton St & Franklin St,False,2016-01-22 16:29:29
3113,Greenpoint Ave & Manhattan Ave,18,27,40.73026,-73.95394,In Service,1,9,Greenpoint Ave & Manhattan Ave,False,2016-01-22 16:31:39
3114,India St & East River,12,23,40.73165141,-73.96161892,In Service,1,11,India St & East River,False,2016-01-22 16:29:23
3115,India St & Manhattan Ave,30,34,40.73232194,-73.9550858,In Service,1,4,India St & Manhattan Ave,False,2016-01-22 16:29:15
3116,Huron St & Franklin St,34,35,40.73266,-73.95826,In Service,1,1,Huron St & Franklin St,False,2016-01-22 16:29:36
3117,Franklin St & Dupont St,22,27,40.73564,-73.95866,In Service,1,5,Franklin St & Dupont St,False,2016-01-22 16:31:34
3118,McGuinness Blvd & Eagle St,26,30,40.73555,-73.95284,In Service,1,3,McGuinness Blvd & Eagle St,False,2016-01-22 16:30:52
3119,Vernon Blvd & 50 Ave,5,45,40.74232744,-73.95411749,In Service,1,40,Vernon Blvd & 50 Ave,False,2016-01-22 16:31:25
3120,Center Blvd & Borden Ave,19,20,40.74161,-73.96044,In Service,1,1,Center Blvd & Borden Ave,False,2016-01-22 16:30:47
3121,Jackson Ave & 46 Rd,9,27,40.74524768,-73.94733276,In Service,1,18,Jackson Ave & 46 Rd,False,2016-01-22 16:31:12
